date;sex;age;cumulative;daily
2020-06-07;male;25-34;97;0
2020-06-07;male;35-44;89;0
2020-06-07;male;45-54;110;0
2020-06-07;male;55-64;116;0
2020-06-07;male;65-74;71;0
2020-06-07;male;75-84;72;0
2020-06-07;female;0-4;3;0
2020-06-07;female;5-14;14;0
2020-06-07;female;15-24;62;0
2020-06-07;female;25-34;118;0
2020-06-07;female;35-44;113;0
2020-06-07;female;45-54;136;0
2020-06-07;female;55-64;101;0
2020-06-07;female;65-74;61;0
2020-06-07;female;75-84;88;0
2020-06-07;unknown;0-4;0;0
2020-06-07;unknown;5-14;0;0
2020-06-07;unknown;15-24;0;0
2020-06-07;unknown;25-34;0;0
2020-06-07;unknown;35-44;0;0
2020-06-07;unknown;45-54;0;0
2020-06-07;unknown;55-64;0;0
2020-06-07;unknown;65-74;0;0
2020-06-07;unknown;75-84;0;0
2020-06-08;male;0-4;6;0
2020-06-08;male;5-14;16;0
2020-06-08;male;15-24;42;0
2020-06-08;male;25-34;97;0
2020-06-08;male;35-44;89;0
2020-06-08;male;45-54;110;0
2020-06-08;male;55-64;117;1
2020-06-08;male;65-74;71;0
2020-06-08;male;75-84;72;0
2020-06-08;female;0-4;3;0
2020-06-08;female;5-14;14;0
2020-06-08;female;15-24;62;0
2020-06-08;female;25-34;118;0
2020-06-08;female;35-44;113;0
2020-06-08;female;45-54;136;0
2020-06-08;female;55-64;101;0
2020-06-08;female;65-74;61;0
2020-06-08;female;75-84;88;0
2020-06-08;unknown;0-4;0;0
2020-06-08;unknown;5-14;0;0
2020-06-08;unknown;15-24;0;0
2020-06-08;unknown;25-34;0;0
2020-06-08;unknown;35-44;0;0
2020-06-08;unknown;45-54;0;0
2020-06-08;unknown;55-64;0;0
2020-06-08;unknown;65-74;0;0
2020-06-08;unknown;75-84;0;0
2020-06-09;male;0-4;6;0
2020-06-09;male;5-14;16;0
2020-06-09;male;15-24;42;0
2020-06-09;male;25-34;97;0
2020-06-09;male;35-44;89;0
2020-06-09;male;45-54;110;0
2020-06-09;male;55-64;117;0
2020-06-09;male;65-74;71;0
2020-06-09;male;75-84;72;0
2020-06-09;female;0-4;3;0
2020-06-09;female;5-14;14;0
2020-06-09;female;15-24;62;0
2020-06-09;female;25-34;119;1
2020-06-09;female;35-44;114;1
2020-06-09;female;45-54;136;0
2020-06-09;female;55-64;101;0
2020-06-09;female;65-74;61;0
2020-06-09;female;75-84;88;0
2020-06-09;unknown;0-4;0;0
2020-06-09;unknown;5-14;0;0
2020-06-09;unknown;15-24;0;0
2020-06-09;unknown;25-34;0;0
2020-06-09;unknown;35-44;0;0
2020-06-09;unknown;45-54;0;0
2020-06-09;unknown;55-64;0;0
2020-06-09;unknown;65-74;0;0
2020-06-09;unknown;75-84;0;0
2020-06-10;male;0-4;6;0
2020-06-10;male;5-14;16;0
2020-06-10;male;15-24;42;0
2020-06-10;male;25-34;97;0
2020-06-10;male;35-44;89;0
2020-06-10;male;45-54;110;0
2020-06-10;male;55-64;117;0
2020-06-10;male;65-74;71;0
2020-06-10;male;75-84;72;0
2020-06-10;female;0-4;3;0
2020-06-10;female;5-14;14;0
2020-06-10;female;15-24;62;0
2020-06-10;female;25-34;119;0
2020-06-10;female;35-44;114;0
2020-06-10;female;45-54;136;0
2020-06-10;female;55-64;101;0
2020-06-10;female;65-74;61;0
2020-06-10;female;75-84;88;0
2020-06-10;unknown;0-4;0;0
2020-06-10;unknown;5-14;0;0
2020-06-10;unknown;15-24;0;0
2020-06-10;unknown;25-34;0;0
2020-06-10;unknown;35-44;0;0
2020-06-10;unknown;45-54;0;0
2020-06-10;unknown;55-64;0;0
2020-06-10;unknown;65-74;0;0
2020-06-10;unknown;75-84;0;0
2020-06-11;male;0-4;6;0
2020-06-11;male;5-14;16;0
2020-06-11;male;15-24;42;0
2020-06-11;male;25-34;97;0
2020-06-11;male;35-44;89;0
2020-06-11;male;45-54;110;0
2020-06-11;male;55-64;117;0
2020-06-11;male;65-74;71;0
2020-06-11;male;75-84;72;0
2020-06-11;female;0-4;3;0
2020-06-11;female;5-14;14;0
2020-06-11;female;15-24;62;0
2020-06-11;female;25-34;120;1
2020-06-11;female;35-44;114;0
2020-06-11;female;45-54;137;1
2020-06-11;female;55-64;101;0
2020-06-11;female;65-74;61;0
2020-06-11;female;75-84;88;0
2020-06-11;unknown;0-4;0;0
2020-06-11;unknown;5-14;0;0
2020-06-11;unknown;15-24;0;0
2020-06-11;unknown;25-34;0;0
2020-06-11;unknown;35-44;0;0
2020-06-11;unknown;45-54;0;0
2020-06-11;unknown;55-64;0;0
2020-06-11;unknown;65-74;0;0
2020-06-11;unknown;75-84;0;0
2020-06-12;male;0-4;6;0
2020-06-12;male;5-14;16;0
2020-06-12;male;15-24;42;0
2020-06-12;male;25-34;97;0
2020-06-12;male;35-44;89;0
2020-06-12;male;45-54;110;0
2020-06-12;male;55-64;118;1
2020-06-12;male;65-74;71;0
2020-06-12;male;75-84;72;0
2020-06-12;female;0-4;3;0
2020-06-12;female;5-14;14;0
2020-06-12;female;15-24;62;0
2020-06-12;female;25-34;120;0
2020-06-12;female;35-44;115;1
2020-06-12;female;45-54;137;0
2020-06-12;female;55-64;101;0
2020-06-12;female;65-74;61;0
2020-06-12;female;75-84;88;0
2020-06-12;unknown;0-4;0;0
2020-06-12;unknown;5-14;0;0
2020-06-12;unknown;15-24;0;0
2020-06-12;unknown;25-34;0;0
2020-06-12;unknown;35-44;0;0
2020-06-12;unknown;45-54;0;0
2020-06-12;unknown;55-64;0;0
2020-06-12;unknown;65-74;0;0
2020-06-12;unknown;75-84;0;0
2020-06-13;male;0-4;6;0
2020-06-13;male;5-14;17;1
2020-06-13;male;15-24;43;1
2020-06-13;male;25-34;97;0
2020-06-13;male;35-44;90;1
2020-06-13;male;45-54;110;0
2020-06-13;male;55-64;118;0
2020-06-13;male;65-74;71;0
2020-06-13;male;75-84;72;0
2020-06-13;female;0-4;3;0
2020-06-13;female;5-14;14;0
2020-06-13;female;15-24;62;0
2020-06-13;female;25-34;120;0
2020-06-13;female;35-44;115;0
2020-06-13;female;45-54;137;0
2020-06-13;female;55-64;101;0
2020-06-13;female;65-74;61;0
2020-06-13;female;75-84;88;0
2020-06-13;unknown;0-4;0;0
2020-06-13;unknown;5-14;0;0
2020-06-13;unknown;15-24;0;0
2020-06-13;unknown;25-34;0;0
2020-06-13;unknown;35-44;0;0
2020-06-13;unknown;45-54;0;0
2020-06-13;unknown;55-64;0;0
2020-06-13;unknown;65-74;0;0
2020-06-13;unknown;75-84;0;0
2020-06-14;male;0-4;6;0
2020-06-14;male;5-14;17;0
2020-06-14;male;15-24;43;0
2020-06-14;male;25-34;97;0
2020-06-14;male;35-44;90;0
2020-06-14;male;45-54;110;0
2020-06-14;male;55-64;119;1
2020-06-14;male;65-74;71;0
2020-06-14;male;75-84;72;0
2020-06-14;female;0-4;3;0
2020-06-14;female;5-14;14;0
2020-06-14;female;15-24;62;0
2020-06-14;female;25-34;120;0
2020-06-14;female;35-44;115;0
2020-06-14;female;45-54;137;0
2020-06-14;female;55-64;101;0
2020-06-14;female;65-74;61;0
2020-06-14;female;75-84;88;0
2020-06-14;unknown;0-4;0;0
2020-06-14;unknown;5-14;0;0
2020-06-14;unknown;15-24;0;0
2020-06-14;unknown;25-34;0;0
2020-06-14;unknown;35-44;0;0
2020-06-14;unknown;45-54;0;0
2020-06-14;unknown;55-64;0;0
2020-06-14;unknown;65-74;0;0
2020-06-14;unknown;75-84;0;0
2020-06-15;male;0-4;6;0
2020-06-15;male;5-14;17;0
2020-06-15;male;15-24;43;0
2020-06-15;male;25-34;98;1
2020-06-15;male;35-44;91;1
2020-06-15;male;45-54;110;0
2020-06-15;male;55-64;120;1
2020-06-15;male;65-74;71;0
2020-06-15;male;75-84;72;0
2020-06-15;female;0-4;3;0
2020-06-15;female;5-14;14;0
2020-06-15;female;15-24;62;0
2020-06-15;female;25-34;120;0
2020-06-15;female;35-44;115;0
2020-06-15;female;45-54;137;0
2020-06-15;female;55-64;101;0
2020-06-15;female;65-74;61;0
2020-06-15;female;75-84;88;0
2020-06-15;unknown;0-4;0;0
2020-06-15;unknown;5-14;0;0
2020-06-15;unknown;15-24;0;0
2020-06-15;unknown;25-34;0;0
2020-06-15;unknown;35-44;0;0
2020-06-15;unknown;45-54;0;0
2020-06-15;unknown;55-64;0;0
2020-06-15;unknown;65-74;0;0
2020-06-15;unknown;75-84;0;0
2020-06-16;male;0-4;6;0
2020-06-16;male;5-14;17;0
2020-06-16;male;15-24;43;0
2020-06-16;male;25-34;99;1
2020-06-16;male;35-44;91;0
2020-06-16;male;45-54;111;1
2020-06-16;male;55-64;120;0
2020-06-16;male;65-74;71;0
2020-06-16;male;75-84;72;0
2020-06-16;female;0-4;3;0
2020-06-16;female;5-14;14;0
2020-06-16;female;15-24;62;0
2020-06-16;female;25-34;120;0
2020-06-16;female;35-44;115;0
2020-06-16;female;45-54;139;2
2020-06-16;female;55-64;101;0
2020-06-16;female;65-74;61;0
2020-06-16;female;75-84;88;0
2020-06-16;unknown;0-4;0;0
2020-06-16;unknown;5-14;0;0
2020-06-16;unknown;15-24;0;0
2020-06-16;unknown;25-34;0;0
2020-06-16;unknown;35-44;0;0
2020-06-16;unknown;45-54;0;0
2020-06-16;unknown;55-64;0;0
2020-06-16;unknown;65-74;0;0
2020-06-16;unknown;75-84;0;0
2020-06-17;male;0-4;6;0
2020-06-17;male;5-14;17;0
2020-06-17;male;15-24;43;0
2020-06-17;male;25-34;103;4
2020-06-17;male;35-44;92;1
2020-06-17;male;45-54;112;1
2020-06-17;male;55-64;121;1
2020-06-17;male;65-74;71;0
2020-06-17;male;75-84;72;0
2020-06-17;female;0-4;3;0
2020-06-17;female;5-14;14;0
2020-06-17;female;15-24;62;0
2020-06-17;female;25-34;121;1
2020-06-17;female;35-44;115;0
2020-06-17;female;45-54;139;0
2020-06-17;female;55-64;101;0
2020-06-17;female;65-74;61;0
2020-06-17;female;75-84;88;0
2020-06-17;unknown;0-4;0;0
2020-06-17;unknown;5-14;0;0
2020-06-17;unknown;15-24;0;0
2020-06-17;unknown;25-34;0;0
2020-06-17;unknown;35-44;0;0
2020-06-17;unknown;45-54;0;0
2020-06-17;unknown;55-64;0;0
2020-06-17;unknown;65-74;0;0
2020-06-17;unknown;75-84;0;0
2020-06-18;male;0-4;6;0
2020-06-18;male;5-14;17;0
2020-06-18;male;15-24;43;0
2020-06-18;male;25-34;103;0
2020-06-18;male;35-44;92;0
2020-06-18;male;45-54;113;1
2020-06-18;male;55-64;122;1
2020-06-18;male;65-74;71;0
2020-06-18;male;75-84;72;0
2020-06-18;female;0-4;3;0
2020-06-18;female;5-14;14;0
2020-06-18;female;15-24;62;0
2020-06-18;female;25-34;121;0
2020-06-18;female;35-44;115;0
2020-06-18;female;45-54;139;0
2020-06-18;female;55-64;101;0
2020-06-18;female;65-74;61;0
2020-06-18;female;75-84;88;0
2020-06-18;unknown;0-4;0;0
2020-06-18;unknown;5-14;0;0
2020-06-18;unknown;15-24;0;0
2020-06-18;unknown;25-34;0;0
2020-06-18;unknown;35-44;0;0
2020-06-18;unknown;45-54;0;0
2020-06-18;unknown;55-64;0;0
2020-06-18;unknown;65-74;0;0
2020-06-18;unknown;75-84;0;0
2020-06-19;male;0-4;6;0
2020-06-19;male;5-14;18;1
2020-06-19;male;15-24;43;0
2020-06-19;male;25-34;104;1
2020-06-19;male;35-44;92;0
2020-06-19;male;45-54;113;0
2020-06-19;male;55-64;122;0
2020-06-19;male;65-74;71;0
2020-06-19;male;75-84;72;0
2020-06-19;female;0-4;3;0
2020-06-19;female;5-14;15;1
2020-06-19;female;15-24;62;0
2020-06-19;female;25-34;122;1
2020-06-19;female;35-44;116;1
2020-06-19;female;45-54;139;0
2020-06-19;female;55-64;101;0
2020-06-19;female;65-74;62;1
2020-06-19;female;75-84;88;0
2020-06-19;unknown;0-4;0;0
2020-06-19;unknown;5-14;0;0
2020-06-19;unknown;15-24;0;0
2020-06-19;unknown;25-34;0;0
2020-06-19;unknown;35-44;0;0
2020-06-19;unknown;45-54;0;0
2020-06-19;unknown;55-64;0;0
2020-06-19;unknown;65-74;0;0
2020-06-19;unknown;75-84;0;0
2020-06-20;male;0-4;6;0
2020-06-20;male;5-14;18;0
2020-06-20;male;15-24;43;0
2020-06-20;male;25-34;104;0
2020-06-20;male;35-44;92;0
2020-06-20;male;45-54;113;0
2020-06-20;male;55-64;122;0
2020-06-20;male;65-74;71;0
2020-06-20;male;75-84;72;0
2020-06-20;female;0-4;3;0
2020-06-20;female;5-14;15;0
2020-06-20;female;15-24;62;0
2020-06-20;female;25-34;122;0
2020-06-20;female;35-44;117;1
2020-06-20;female;45-54;139;0
2020-06-20;female;55-64;101;0
2020-06-20;female;65-74;62;0
2020-06-20;female;75-84;88;0
2020-06-20;unknown;0-4;0;0
2020-06-20;unknown;5-14;0;0
2020-06-20;unknown;15-24;0;0
2020-06-20;unknown;25-34;0;0
2020-06-20;unknown;35-44;0;0
2020-06-20;unknown;45-54;0;0
2020-06-20;unknown;55-64;0;0
2020-06-20;unknown;65-74;0;0
2020-06-20;unknown;75-84;0;0
2020-06-21;male;0-4;6;0
2020-06-21;male;5-14;18;0
2020-06-21;male;15-24;43;0
2020-06-21;male;25-34;104;0
2020-06-21;male;35-44;93;1
2020-06-21;male;45-54;113;0
2020-06-21;male;55-64;122;0
2020-06-21;male;65-74;71;0
2020-06-21;male;75-84;72;0
2020-06-21;female;0-4;3;0
2020-06-21;female;5-14;15;0
2020-06-21;female;15-24;62;0
2020-06-21;female;25-34;122;0
2020-06-21;female;35-44;117;0
2020-06-21;female;45-54;139;0
2020-06-21;female;55-64;101;0
2020-06-21;female;65-74;62;0
2020-06-21;female;75-84;88;0
2020-06-21;unknown;0-4;0;0
2020-06-21;unknown;5-14;0;0
2020-06-21;unknown;15-24;0;0
2020-06-21;unknown;25-34;0;0
2020-06-21;unknown;35-44;0;0
2020-06-21;unknown;45-54;0;0
2020-06-21;unknown;55-64;0;0
2020-06-21;unknown;65-74;0;0
2020-06-21;unknown;75-84;0;0
2020-06-22;male;0-4;6;0
2020-06-22;male;5-14;18;0
2020-06-22;male;15-24;45;2
2020-06-22;male;25-34;106;2
2020-06-22;male;35-44;94;1
2020-06-22;male;45-54;114;1
2020-06-22;male;55-64;123;1
2020-06-22;male;65-74;71;0
2020-06-22;male;75-84;72;0
2020-06-22;female;0-4;3;0
2020-06-22;female;5-14;15;0
2020-06-22;female;15-24;62;0
2020-06-22;female;25-34;124;2
2020-06-22;female;35-44;117;0
2020-06-22;female;45-54;142;3
2020-06-22;female;55-64;102;1
2020-06-22;female;65-74;62;0
2020-06-22;female;75-84;88;0
2020-06-22;unknown;0-4;0;0
2020-06-22;unknown;5-14;0;0
2020-06-22;unknown;15-24;0;0
2020-06-22;unknown;25-34;0;0
2020-06-22;unknown;35-44;0;0
2020-06-22;unknown;45-54;0;0
2020-06-22;unknown;55-64;0;0
2020-06-22;unknown;65-74;0;0
2020-06-22;unknown;75-84;0;0
2020-06-23;male;0-4;6;0
2020-06-23;male;5-14;18;0
2020-06-23;male;15-24;47;2
2020-06-23;male;25-34;107;1
2020-06-23;male;35-44;95;1
2020-06-23;male;45-54;115;1
2020-06-23;male;55-64;123;0
2020-06-23;male;65-74;71;0
2020-06-23;male;75-84;72;0
2020-06-23;female;0-4;3;0
2020-06-23;female;5-14;15;0
2020-06-23;female;15-24;62;0
2020-06-23;female;25-34;125;1
2020-06-23;female;35-44;117;0
2020-06-23;female;45-54;142;0
2020-06-23;female;55-64;102;0
2020-06-23;female;65-74;62;0
2020-06-23;female;75-84;88;0
2020-06-23;unknown;0-4;0;0
2020-06-23;unknown;5-14;0;0
2020-06-23;unknown;15-24;0;0
2020-06-23;unknown;25-34;0;0
2020-06-23;unknown;35-44;0;0
2020-06-23;unknown;45-54;0;0
2020-06-23;unknown;55-64;0;0
2020-06-23;unknown;65-74;0;0
2020-06-23;unknown;75-84;0;0
2020-06-24;male;0-4;6;0
2020-06-24;male;5-14;18;0
2020-06-24;male;15-24;49;2
2020-06-24;male;25-34;108;1
2020-06-24;male;35-44;97;2
2020-06-24;male;45-54;115;0
2020-06-24;male;55-64;123;0
2020-06-24;male;65-74;71;0
2020-06-24;male;75-84;72;0
2020-06-24;female;0-4;3;0
2020-06-24;female;5-14;15;0
2020-06-24;female;15-24;62;0
2020-06-24;female;25-34;125;0
2020-06-24;female;35-44;117;0
2020-06-24;female;45-54;142;0
2020-06-24;female;55-64;103;1
2020-06-24;female;65-74;62;0
2020-06-24;female;75-84;88;0
2020-06-24;unknown;0-4;0;0
2020-06-24;unknown;5-14;0;0
2020-06-24;unknown;15-24;0;0
2020-06-24;unknown;25-34;0;0
2020-06-24;unknown;35-44;0;0
2020-06-24;unknown;45-54;0;0
2020-06-24;unknown;55-64;0;0
2020-06-24;unknown;65-74;0;0
2020-06-24;unknown;75-84;0;0
2020-06-25;male;0-4;6;0
2020-06-25;male;5-14;21;3
2020-06-25;male;15-24;49;0
2020-06-25;male;25-34;109;1
2020-06-25;male;35-44;99;2
2020-06-25;male;45-54;116;1
2020-06-25;male;55-64;124;1
2020-06-25;male;65-74;71;0
2020-06-25;male;75-84;72;0
2020-06-25;female;0-4;3;0
2020-06-25;female;5-14;16;1
2020-06-25;female;15-24;62;0
2020-06-25;female;25-34;125;0
2020-06-25;female;35-44;119;2
2020-06-25;female;45-54;142;0
2020-06-25;female;55-64;103;0
2020-06-25;female;65-74;62;0
2020-06-25;female;75-84;88;0
2020-06-25;unknown;0-4;0;0
2020-06-25;unknown;5-14;0;0
2020-06-25;unknown;15-24;0;0
2020-06-25;unknown;25-34;0;0
2020-06-25;unknown;35-44;0;0
2020-06-25;unknown;45-54;0;0
2020-06-25;unknown;55-64;0;0
2020-06-25;unknown;65-74;0;0
2020-06-25;unknown;75-84;0;0
2020-06-26;male;0-4;6;0
2020-06-26;male;5-14;21;0
2020-06-26;male;15-24;51;2
2020-06-26;male;25-34;109;0
2020-06-26;male;35-44;99;0
2020-06-26;male;45-54;119;3
2020-06-26;male;55-64;125;1
2020-06-26;male;65-74;71;0
2020-06-26;male;75-84;72;0
2020-06-26;female;0-4;3;0
2020-06-26;female;5-14;16;0
2020-06-26;female;15-24;64;2
2020-06-26;female;25-34;127;2
2020-06-26;female;35-44;119;0
2020-06-26;female;45-54;143;1
2020-06-26;female;55-64;105;2
2020-06-26;female;65-74;62;0
2020-06-26;female;75-84;88;0
2020-06-26;unknown;0-4;0;0
2020-06-26;unknown;5-14;0;0
2020-06-26;unknown;15-24;0;0
2020-06-26;unknown;25-34;0;0
2020-06-26;unknown;35-44;0;0
2020-06-26;unknown;45-54;0;0
2020-06-26;unknown;55-64;0;0
2020-06-26;unknown;65-74;0;0
2020-06-26;unknown;75-84;0;0
2020-06-27;male;0-4;6;0
2020-06-27;male;5-14;22;1
2020-06-27;male;15-24;54;3
2020-06-27;male;25-34;110;1
2020-06-27;male;35-44;102;3
2020-06-27;male;45-54;119;0
2020-06-27;male;55-64;125;0
2020-06-27;male;65-74;71;0
2020-06-27;male;75-84;72;0
2020-06-27;female;0-4;3;0
2020-06-27;female;5-14;16;0
2020-06-27;female;15-24;65;1
2020-06-27;female;25-34;127;0
2020-06-27;female;35-44;119;0
2020-06-27;female;45-54;143;0
2020-06-27;female;55-64;105;0
2020-06-27;female;65-74;62;0
2020-06-27;female;75-84;88;0
2020-06-27;unknown;0-4;0;0
2020-06-27;unknown;5-14;0;0
2020-06-27;unknown;15-24;0;0
2020-06-27;unknown;25-34;0;0
2020-06-27;unknown;35-44;0;0
2020-06-27;unknown;45-54;0;0
2020-06-27;unknown;55-64;0;0
2020-06-27;unknown;65-74;0;0
2020-06-27;unknown;75-84;0;0
2020-06-28;male;0-4;6;0
2020-06-28;male;5-14;22;0
2020-06-28;male;15-24;55;1
2020-06-28;male;25-34;111;1
2020-06-28;male;35-44;102;0
2020-06-28;male;45-54;119;0
2020-06-28;male;55-64;125;0
2020-06-28;male;65-74;71;0
2020-06-28;male;75-84;72;0
2020-06-28;female;0-4;3;0
2020-06-28;female;5-14;16;0
2020-06-28;female;15-24;66;1
2020-06-28;female;25-34;127;0
2020-06-28;female;35-44;120;1
2020-06-28;female;45-54;143;0
2020-06-28;female;55-64;105;0
2020-06-28;female;65-74;62;0
2020-06-28;female;75-84;88;0
2020-06-28;unknown;0-4;0;0
2020-06-28;unknown;5-14;0;0
2020-06-28;unknown;15-24;0;0
2020-06-28;unknown;25-34;0;0
2020-06-28;unknown;35-44;0;0
2020-06-28;unknown;45-54;0;0
2020-06-28;unknown;55-64;0;0
2020-06-28;unknown;65-74;0;0
2020-06-28;unknown;75-84;0;0
2020-06-29;male;0-4;6;0
2020-06-29;male;5-14;22;0
2020-06-29;male;15-24;55;0
2020-06-29;male;25-34;116;5
2020-06-29;male;35-44;105;3
2020-06-29;male;45-54;121;2
2020-06-29;male;55-64;125;0
2020-06-29;male;65-74;71;0
2020-06-29;male;75-84;72;0
2020-06-29;female;0-4;3;0
2020-06-29;female;5-14;16;0
2020-06-29;female;15-24;66;0
2020-06-29;female;25-34;128;1
2020-06-29;female;35-44;122;2
2020-06-29;female;45-54;144;1
2020-06-29;female;55-64;106;1
2020-06-29;female;65-74;62;0
2020-06-29;female;75-84;88;0
2020-06-29;unknown;0-4;0;0
2020-06-29;unknown;5-14;0;0
2020-06-29;unknown;15-24;0;0
2020-06-29;unknown;25-34;0;0
2020-06-29;unknown;35-44;0;0
2020-06-29;unknown;45-54;0;0
2020-06-29;unknown;55-64;0;0
2020-06-29;unknown;65-74;0;0
2020-06-29;unknown;75-84;0;0
2020-06-30;male;0-4;6;0
2020-06-30;male;5-14;22;0
2020-06-30;male;15-24;56;1
2020-06-30;male;25-34;120;4
2020-06-30;male;35-44;106;1
2020-06-30;male;45-54;124;3
2020-06-30;male;55-64;125;0
2020-06-30;male;65-74;71;0
2020-06-30;male;75-84;72;0
2020-06-30;female;0-4;3;0
2020-06-30;female;5-14;16;0
2020-06-30;female;15-24;66;0
2020-06-30;female;25-34;129;1
2020-06-30;female;35-44;122;0
2020-06-30;female;45-54;146;2
2020-06-30;female;55-64;107;1
2020-06-30;female;65-74;62;0
2020-06-30;female;75-84;88;0
2020-06-30;unknown;0-4;0;0
2020-06-30;unknown;5-14;0;0
2020-06-30;unknown;15-24;0;0
2020-06-30;unknown;25-34;0;0
2020-06-30;unknown;35-44;0;0
2020-06-30;unknown;45-54;0;0
2020-06-30;unknown;55-64;0;0
2020-06-30;unknown;65-74;0;0
2020-06-30;unknown;75-84;0;0
2020-07-01;male;0-4;6;0
2020-07-01;male;5-14;22;0
2020-07-01;male;15-24;59;3
2020-07-01;male;25-34;124;4
2020-07-01;male;35-44;107;1
2020-07-01;male;45-54;126;2
2020-07-01;male;55-64;126;1
2020-07-01;male;65-74;71;0
2020-07-01;male;75-84;72;0
2020-07-01;female;0-4;3;0
2020-07-01;female;5-14;16;0
2020-07-01;female;15-24;69;3
2020-07-01;female;25-34;132;3
2020-07-01;female;35-44;124;2
2020-07-01;female;45-54;148;2
2020-07-01;female;55-64;107;0
2020-07-01;female;65-74;62;0
2020-07-01;female;75-84;88;0
2020-07-01;unknown;0-4;0;0
2020-07-01;unknown;5-14;0;0
2020-07-01;unknown;15-24;0;0
2020-07-01;unknown;25-34;0;0
2020-07-01;unknown;35-44;0;0
2020-07-01;unknown;45-54;0;0
2020-07-01;unknown;55-64;0;0
2020-07-01;unknown;65-74;0;0
2020-07-01;unknown;75-84;0;0
2020-07-02;male;0-4;6;0
2020-07-02;male;5-14;22;0
2020-07-02;male;15-24;60;1
2020-07-02;male;25-34;127;3
2020-07-02;male;35-44;109;2
2020-07-02;male;45-54;127;1
2020-07-02;male;55-64;126;0
2020-07-02;male;65-74;71;0
2020-07-02;male;75-84;72;0
2020-07-02;female;0-4;3;0
2020-07-02;female;5-14;16;0
2020-07-02;female;15-24;73;4
2020-07-02;female;25-34;135;3
2020-07-02;female;35-44;125;1
2020-07-02;female;45-54;148;0
2020-07-02;female;55-64;108;1
2020-07-02;female;65-74;62;0
2020-07-02;female;75-84;88;0
2020-07-02;unknown;0-4;0;0
2020-07-02;unknown;5-14;0;0
2020-07-02;unknown;15-24;0;0
2020-07-02;unknown;25-34;0;0
2020-07-02;unknown;35-44;0;0
2020-07-02;unknown;45-54;0;0
2020-07-02;unknown;55-64;0;0
2020-07-02;unknown;65-74;0;0
2020-07-02;unknown;75-84;0;0
2020-07-03;male;0-4;6;0
2020-07-03;male;5-14;22;0
2020-07-03;male;15-24;63;3
2020-07-03;male;25-34;131;4
2020-07-03;male;35-44;113;4
2020-07-03;male;45-54;129;2
2020-07-03;male;55-64;127;1
2020-07-03;male;65-74;73;2
2020-07-03;male;75-84;72;0
2020-07-03;female;0-4;3;0
2020-07-03;female;5-14;16;0
2020-07-03;female;15-24;76;3
2020-07-03;female;25-34;137;2
2020-07-03;female;35-44;127;2
2020-07-03;female;45-54;151;3
2020-07-03;female;55-64;110;2
2020-07-03;female;65-74;62;0
2020-07-03;female;75-84;89;1
2020-07-03;unknown;0-4;0;0
2020-07-03;unknown;5-14;0;0
2020-07-03;unknown;15-24;0;0
2020-07-03;unknown;25-34;0;0
2020-07-03;unknown;35-44;0;0
2020-07-03;unknown;45-54;0;0
2020-07-03;unknown;55-64;0;0
2020-07-03;unknown;65-74;0;0
2020-07-03;unknown;75-84;0;0
2020-07-04;male;0-4;6;0
2020-07-04;male;5-14;22;0
2020-07-04;male;15-24;65;2
2020-07-04;male;25-34;132;1
2020-07-04;male;35-44;114;1
2020-07-04;male;45-54;130;1
2020-07-04;male;55-64;128;1
2020-07-04;male;65-74;73;0
2020-07-04;male;75-84;72;0
2020-07-04;female;0-4;3;0
2020-07-04;female;5-14;16;0
2020-07-04;female;15-24;78;2
2020-07-04;female;25-34;142;5
2020-07-04;female;35-44;129;2
2020-07-04;female;45-54;153;2
2020-07-04;female;55-64;111;1
2020-07-04;female;65-74;62;0
2020-07-04;female;75-84;90;1
2020-07-04;unknown;0-4;0;0
2020-07-04;unknown;5-14;0;0
2020-07-04;unknown;15-24;0;0
2020-07-04;unknown;25-34;0;0
2020-07-04;unknown;35-44;0;0
2020-07-04;unknown;45-54;0;0
2020-07-04;unknown;55-64;0;0
2020-07-04;unknown;65-74;0;0
2020-07-04;unknown;75-84;0;0
2020-07-05;male;0-4;6;0
2020-07-05;male;5-14;22;0
2020-07-05;male;15-24;67;2
2020-07-05;male;25-34;132;0
2020-07-05;male;35-44;114;0
2020-07-05;male;45-54;130;0
2020-07-05;male;55-64;128;0
2020-07-05;male;65-74;73;0
2020-07-05;male;75-84;73;1
2020-07-05;female;0-4;3;0
2020-07-05;female;5-14;17;1
2020-07-05;female;15-24;80;2
2020-07-05;female;25-34;142;0
2020-07-05;female;35-44;132;3
2020-07-05;female;45-54;154;1
2020-07-05;female;55-64;113;2
2020-07-05;female;65-74;62;0
2020-07-05;female;75-84;91;1
2020-07-05;unknown;0-4;0;0
2020-07-05;unknown;5-14;0;0
2020-07-05;unknown;15-24;0;0
2020-07-05;unknown;25-34;0;0
2020-07-05;unknown;35-44;0;0
2020-07-05;unknown;45-54;0;0
2020-07-05;unknown;55-64;0;0
2020-07-05;unknown;65-74;0;0
2020-07-05;unknown;75-84;0;0
2020-07-06;male;0-4;8;2
2020-07-06;male;5-14;23;1
2020-07-06;male;15-24;67;0
2020-07-06;male;25-34;133;1
2020-07-06;male;35-44;114;0
2020-07-06;male;45-54;133;3
2020-07-06;male;55-64;128;0
2020-07-06;male;65-74;74;1
2020-07-06;male;75-84;73;0
2020-07-06;female;0-4;3;0
2020-07-06;female;5-14;18;1
